IDTNS;TIPO;OPERADORA;ESTADO;DATA;ANO_BASE;Q1;Q2;Q2_1;Q2_2;Q3;Q4;Q5;Q6;Q7;Q7a;Q8;J1;B1_1;B1_2;C1_1;C1_2;C1_3;D1_1;D1_2;A1_1;A1_2;A1_3;A1_4;A2_1;A2_2;A2_3;A3;A4;E1;E2;E3;E4;E5;E6;E7;E8;F1;F2_1;F2_2;F2_3;F3;F4_1;F4_2;F4_3;G1;G2_1;G2_2;G2_3;H0;COD_IBGE;H1;H2;H2a;H3;I1;I2;PESO
579526;BANDA-LARGA;OI;RN;05/ago/20;2020;1;;2;2;1;1;2;1;40;6;1;7;5;6;7;7;7;5;4;1;;;;6;6;6;6;;1;6;2;;2;;1;6;2;;;;2;;;;;2;1;1;NATAL;2408102;1;1500;1;7;1;;0,093547923
580337;BANDA-LARGA;OI;RN;05/ago/20;2020;1;;2;2;1;1;2;1;40;6;1;5;3;5;7;7;5;5;10;;2;;;;;;;5;1;10;1;3;1;3;2;;2;;;;2;;;;;2;2;2;NATAL;2408102;99;999999;99;99;3;;0,093547923
580536;BANDA-LARGA;OI;RN;05/ago/20;2020;1;;2;2;1;1;2;1;42;7;1;4;0;0;0;0;0;0;0;1;2;;;0;0;10;0;0;1;0;1;0;1;0;2;;2;;;;2;;;;;1;1;1;NATAL;2408102;2;900;1;7;3;;0,093547923
591651;BANDA-LARGA;OI;RO;05/ago/20;2020;1;;2;2;1;1;2;1;44;7;2;6;7;6;7;5;5;5;6;1;;;;8;5;7;6;;2;;2;;1;5;1;8;2;;;;1;8;9;9;;2;1;1;PORTO VELHO;1100205;1;3000;2;5;3;;0,208631919
591855;BANDA-LARGA;OI;RO;05/ago/20;2020;1;;2;2;1;1;1;1;25;4;2;1;7;1;1;2;0;2;7;;2;;;;;;;5;2;;1;4;2;;1;2;2;;;;1;6;6;6;;2;2;1;PORTO VELHO;1100205;1;999997;99;7;1;;0,208631919
592224;BANDA-LARGA;OI;RO;05/ago/20;2020;1;;2;2;1;1;2;1;40;6;1;7;6;7;8;7;7;8;8;;2;;;;;;;7;1;8;2;;2;;1;7;1;8;7;7;2;;;;;2;2;1;PORTO VELHO;1100205;4;2000;1;5;1;;0,208631919
615172;BANDA-LARGA;OI;RS;05/ago/20;2020;1;;2;2;1;1;1;1;60;8;1;8;8;10;9;9;10;10;9;1;2;;;8;9;9;9;8;2;;2;;2;;2;;2;;;;2;;;;;2;2;1;PORTO ALEGRE;4314902;1;6000;3;7;1;;1,122710263
615769;BANDA-LARGA;OI;RS;05/ago/20;2020;1;;2;2;1;1;1;1;72;9;1;5;2;2;6;4;5;0;2;;;;97;;;;;;1;5;2;;2;;2;;2;;;;2;;;;;2;2;1;PORTO ALEGRE;4314902;1;1000;1;4;1;;1,122710263
615865;BANDA-LARGA;OI;RS;05/ago/20;2020;1;;2;2;1;1;1;1;80;9;2;5;5;5;8;8;8;5;10;1;2;;;8;10;8;5;8;1;5;2;;2;;1;5;2;;;;1;0;0;0;;1;1;1;PORTO ALEGRE;4314902;2;8000;4;5;1;;1,122710263
626874;BANDA-LARGA;OI;SC;05/ago/20;2020;1;;2;2;1;1;1;1;67;8;1;8;8;8;10;8;9;5;10;;;;97;;;;;;2;;2;;2;;2;;2;;;;2;;;;;1;1;1;CAMBORIÚ;4203204;1;999997;99;99;3;;1,039331554
638801;BANDA-LARGA;OI;SE;05/ago/20;2020;1;;2;2;1;1;1;1;52;8;1;7;8;4;4;4;8;6;5;1;;;;0;4;7;7;;2;;2;;2;;2;;2;;;;1;7;7;4;;1;2;1;ARACAJU;2800308;2;2000;1;7;1;;0,115610301
639347;BANDA-LARGA;OI;SE;05/ago/20;2020;1;;2;2;1;1;2;1;46;7;2;8;9;9;9;7;8;6;5;1;;;;2;4;3;3;;2;;2;;2;;2;;1;6;7;6;2;;;;;2;1;1;ARACAJU;2800308;3;4500;3;5;1;;0,115610301
639435;BANDA-LARGA;OI;SE;05/ago/20;2020;1;;2;2;1;1;1;1;59;8;1;9;8;9;9;8;8;10;10;1;2;;;7;9;10;10;6;2;;1;8;2;;1;10;2;;;;1;10;9;10;;2;2;1;ARACAJU;2800308;1;999997;3;5;1;;0,115610301
650747;BANDA-LARGA;OI;TO;05/ago/20;2020;1;;2;2;1;1;2;1;27;4;1;4;5;4;3;1;3;6;4;1;;;;7;5;8;8;;2;;2;;2;;1;6;2;;;;1;8;7;6;;1;1;1;PALMAS;1721000;3;999997;2;7;3;;0,200930781
662027;BANDA-LARGA;SERCOMTEL;PR;05/ago/20;2020;1;;2;2;1;1;2;1;31;5;1;4;5;6;3;0;2;4;5;1;2;;;5;4;3;3;5;1;6;2;;2;;1;0;2;;;;1;5;5;3;;2;2;1;IBIPORÃ;4109807;1;999999;99;5;1;;0,302190147
662346;BANDA-LARGA;SERCOMTEL;PR;05/ago/20;2020;1;;2;2;1;1;1;1;25;4;1;7;7;8;7;5;5;7;9;1;;;;6;8;8;8;;2;;2;;2;;1;9;2;;;;1;9;9;9;;2;1;1;CAMBÉ;4103701;2;2000;1;7;1;;0,302190147
682775;BANDA-LARGA;SKY;DF;05/ago/20;2020;1;;2;2;1;1;1;1;20;3;2;7;7;8;9;8;6;7;9;1;2;;;7;6;9;9;5;2;;1;8;2;;2;;2;;;;2;;;;;2;2;2;BRASÍLIA;5300108;2;2500;2;5;1;;0,070998408
683277;BANDA-LARGA;SKY;DF;05/ago/20;2020;1;;2;2;1;1;1;1;47;7;1;5;10;7;9;8;6;10;10;;2;;;;;;;10;2;;1;9;2;;1;10;2;;;;2;;;;;2;2;2;BRASÍLIA;5300108;1;1084;1;5;1;;0,070998408
683704;BANDA-LARGA;SKY;DF;05/ago/20;2020;1;;2;2;1;1;1;1;23;3;2;8;9;8;9;8;9;5;6;1;;;;5;7;7;6;;1;4;1;0;1;3;1;7;2;;;;2;;;;;2;2;2;BRASÍLIA;5300108;1;1500;1;7;1;;0,070998408
695210;BANDA-LARGA;SKY;GO;05/ago/20;2020;1;;2;2;1;1;1;1;44;7;2;6;7;5;5;5;6;2;8;1;;;;7;6;10;10;;1;7;2;;2;;2;;2;;;;2;;;;;1;2;2;NOVO GAMA;5215231;2;3500;2;2;1;;0,091818997
695270;BANDA-LARGA;SKY;GO;05/ago/20;2020;1;;2;2;1;1;1;1;37;6;1;0;0;0;0;0;0;0;0;1;2;;;0;0;10;0;0;1;0;2;;1;0;1;0;2;;;;1;0;0;0;;2;2;2;VALPARAÍSO DE GOIÁS;5221858;1;1800;1;5;1;;0,091818997
695772;BANDA-LARGA;SKY;GO;05/ago/20;2020;1;;2;2;1;1;1;1;56;8;2;5;4;7;5;2;2;3;8;;;;97;;;;;;2;;2;;2;;1;3;2;;;;2;;;;;2;2;2;PLANALTINA;5217609;1;1500;1;5;1;;0,091818997
708665;BANDA-LARGA;SKY;MA;05/ago/20;2020;1;;2;2;1;1;1;1;30;4;1;10;10;10;10;0;10;0;0;1;2;;;0;0;0;0;0;1;0;2;;2;;2;;1;10;10;10;2;;;;;1;1;2;SÃO LUÍS;2111300;4;1500;1;5;1;;0,099019332
719258;BANDA-LARGA;SKY;MG;05/ago/20;2020;1;;2;2;1;1;1;1;48;7;2;5;8;8;8;8;4;3;3;1;;;;9;5;10;10;;1;3;2;;1;5;1;8;1;8;5;5;1;8;8;8;;2;2;2;RIBEIRÃO DAS NEVES;3154606;2;2000;1;2;1;;0,105366518
720057;BANDA-LARGA;SKY;MG;05/ago/20;2020;1;;2;2;1;1;1;1;30;4;1;7;7;4;5;5;5;5;8;1;2;;;2;5;8;8;8;1;5;1;8;1;5;1;5;2;;;;2;;;;;2;2;2;SANTA LUZIA;3157807;2;2000;1;6;1;;0,105366518
748284;BANDA-LARGA;SKY;PA;05/ago/20;2020;1;;2;2;1;1;1;1;55;8;1;8;9;9;6;8;8;9;10;1;;;;8;8;6;8;;1;6;1;9;2;;1;9;2;;;;2;;;;;1;2;2;BELÉM;1501402;2;12000;5;9;1;;0,123385668
783416;BANDA-LARGA;TIM;BA;05/ago/20;2020;1;;2;2;1;1;1;1;40;6;2;10;7;6;7;7;6;6;6;1;2;;;5;7;8;7;7;1;8;2;;2;;2;;1;9;9;8;2;;;;;2;2;1;CAMAÇARI;2905701;2;2500;2;7;3;;0,148083294
784101;BANDA-LARGA;TIM;BA;05/ago/20;2020;1;;2;2;1;1;1;1;69;8;2;8;7;8;9;6;8;10;10;1;;;;0;8;9;3;;2;;2;;2;;1;7;2;;;;2;;;;;2;2;1;SALVADOR;2927408;1;20000;5;7;1;;0,148083294
784144;BANDA-LARGA;TIM;BA;05/ago/20;2020;1;;2;2;1;1;1;1;38;6;1;10;9;9;9;9;9;9;10;1;;;;8;8;10;10;;1;10;1;9;1;8;1;10;2;;;;1;10;10;10;;2;2;1;SALVADOR;2927408;2;999997;1;7;1;;0,148083294
784176;BANDA-LARGA;TIM;BA;05/ago/20;2020;1;;2;2;1;1;1;1;30;4;2;0;3;5;0;0;0;10;5;1;;;;0;3;10;0;;1;0;2;;1;0;1;0;2;;;;1;5;0;0;;2;2;1;CAMAÇARI;2905701;2;1500;1;5;1;;0,148083294
804353;BANDA-LARGA;TIM;RJ;05/ago/20;2020;1;;2;2;1;1;1;1;67;8;2;8;7;8;9;7;9;9;10;;2;;;;;;;8;2;;2;;2;;1;8;2;;;;2;;;;;2;2;2;RIO DE JANEIRO;3304557;1;999997;1;7;3;;1,162629684
804481;BANDA-LARGA;TIM;RJ;05/ago/20;2020;1;;2;2;1;1;1;1;59;8;1;10;8;8;9;8;8;9;9;;;;97;;;;;;1;8;2;;2;;2;;2;;;;2;;;;;2;1;1;NOVA IGUAÇU;3303500;1;999997;2;99;3;;1,162629684
824258;BANDA-LARGA;UNIFIQUE;SC;05/ago/20;2020;1;;2;2;1;1;1;1;57;8;1;8;10;9;8;10;7;9;10;1;2;;;0;10;10;5;7;2;;2;;2;;2;;2;;;;2;;;;;2;2;1;TIMBÓ;4218202;2;999997;99;99;3;;1,803466277
836344;BANDA-LARGA;VIVO;BA;05/ago/20;2020;1;;2;2;1;1;1;1;30;4;1;7;6;7;6;4;6;8;7;1;;;;0;7;7;6;;1;10;2;;2;;1;6;2;;;;2;;;;;2;1;1;SALVADOR;2927408;2;999997;1;6;1;;0,668020487
836425;BANDA-LARGA;VIVO;BA;05/ago/20;2020;1;;2;2;1;1;1;1;47;7;2;7;8;7;7;6;8;5;7;1;2;;;6;6;6;5;5;1;5;1;6;1;6;1;6;2;;;;1;6;5;6;;1;2;1;SALVADOR;2927408;2;999997;99;7;1;;0,668020487
836698;BANDA-LARGA;VIVO;BA;05/ago/20;2020;1;;2;2;1;1;1;1;55;8;2;8;8;8;9;8;9;7;7;;;;97;;;;;;2;;2;;2;;1;9;2;;;;1;10;9;9;;2;2;1;SALVADOR;2927408;1;2000;1;5;3;;0,668020487
876078;BANDA-LARGA;VIVO;GO;05/ago/20;2020;1;;2;2;1;1;2;1;18;3;1;10;10;10;10;10;10;10;10;1;2;3;;10;10;10;10;10;1;10;2;;2;;1;10;1;10;10;10;2;;;;;2;1;1;LUZIÂNIA;5212501;2;2000;1;4;1;;0,791468434
876173;BANDA-LARGA;VIVO;GO;05/ago/20;2020;1;;2;2;1;1;1;1;22;3;1;8;10;8;7;6;8;10;8;;;;97;;;;;;2;;2;;2;;2;;2;;;;2;;;;;2;2;1;VALPARAÍSO DE GOIÁS;5221858;3;2500;2;6;1;;0,791468434
876391;BANDA-LARGA;VIVO;GO;05/ago/20;2020;1;;2;2;1;1;1;1;32;5;2;5;8;7;1;2;3;8;9;1;;;;0;4;0;0;;1;7;2;;1;6;1;5;1;6;7;8;1;6;8;5;;2;1;1;LUZIÂNIA;5212501;2;2000;1;4;1;;0,791468434
886381;BANDA-LARGA;VIVO;MG;05/ago/20;2020;1;;2;2;1;1;2;1;29;4;2;7;8;7;8;7;7;8;8;1;;;;9;10;10;10;;2;;1;10;2;;1;6;2;;;;1;10;10;7;;2;2;1;BELO HORIZONTE;3106200;3;20000;5;7;1;;1,475334685
886715;BANDA-LARGA;VIVO;MG;05/ago/20;2020;1;;2;2;1;1;2;1;61;8;1;8;8;8;8;6;8;10;10;1;;;;6;7;8;9;;1;10;2;;2;;1;7;2;;;;1;8;9;9;;1;2;1;BELO HORIZONTE;3106200;2;5000;3;4;1;;1,475334685
914182;BANDA-LARGA;VIVO;PB;05/ago/20;2020;1;;2;2;1;1;2;1;51;8;1;6;6;5;6;6;6;6;99;;2;;;;;;;6;2;;2;;2;;1;7;2;;;;1;8;8;8;;2;2;1;JOÃO PESSOA;2507507;2;999997;3;7;1;;0,212973903
914214;BANDA-LARGA;VIVO;PB;05/ago/20;2020;1;;2;2;1;1;1;1;50;7;2;9;8;8;9;10;9;10;10;1;2;;;7;7;8;8;8;1;5;1;7;1;5;2;;1;10;10;10;2;;;;;1;2;2;JOÃO PESSOA;2507507;3;2500;2;9;1;;0,212973903
923529;BANDA-LARGA;VIVO;PE;05/ago/20;2020;1;;2;2;1;1;1;1;50;7;2;9;9;9;9;9;9;10;10;1;2;;;7;7;8;7;7;2;;2;;2;;2;;2;;;;2;;;;;2;2;1;PAULISTA;2610707;1;15000;5;7;1;;0,710561378
932498;BANDA-LARGA;VIVO;PI;05/ago/20;2020;1;;2;2;1;1;1;1;60;8;1;9;8;9;10;9;9;8;8;1;;;;7;9;9;9;;2;;1;9;2;;2;;2;;;;2;;;;;2;2;1;TERESINA;2211001;1;3000;2;7;1;;0,09161355
932516;BANDA-LARGA;VIVO;PI;05/ago/20;2020;1;;2;2;1;1;1;1;38;6;2;9;9;8;10;9;9;6;6;1;2;;;9;8;8;9;8;1;8;1;8;1;9;2;;2;;;;2;;;;;1;1;1;TERESINA;2211001;2;40000;5;7;1;;0,09161355
939147;BANDA-LARGA;VIVO;PR;05/ago/20;2020;1;;2;2;1;1;1;1;44;7;2;9;9;10;9;10;9;8;9;;2;;;;;;;10;2;;2;;2;;2;;2;;;;2;;;;;1;2;1;CURITIBA;4106902;2;10000;4;7;1;;1,950081038
939278;BANDA-LARGA;VIVO;PR;05/ago/20;2020;1;;2;2;1;1;2;1;39;6;1;7;9;8;9;9;9;8;10;1;;;;8;9;10;8;;2;;2;;2;;2;;2;;;;1;9;9;9;;2;2;1;CURITIBA;4106902;2;5000;3;5;1;;1,950081038
939361;BANDA-LARGA;VIVO;PR;05/ago/20;2020;1;;2;2;1;1;1;1;60;8;1;7;8;7;6;7;6;8;6;;;;97;;;;;;2;;2;;2;;2;;2;;;;2;;;;;2;2;1;CURITIBA;4106902;2;999999;99;5;1;;1,950081038
939609;BANDA-LARGA;VIVO;PR;05/ago/20;2020;1;;2;2;1;1;1;1;40;6;1;8;8;7;8;6;8;8;10;1;2;;;8;7;9;8;8;2;;2;;2;;1;10;2;;;;1;9;10;10;;2;2;1;CURITIBA;4106902;1;1200;1;5;1;;1,950081038
939626;BANDA-LARGA;VIVO;PR;05/ago/20;2020;1;;2;2;1;1;1;1;46;7;1;8;9;6;9;9;9;10;8;;;;97;;;;;;2;;2;;2;;2;;2;;;;2;;;;;2;2;1;CURITIBA;4106902;3;3000;2;5;1;;1,950081038
958000;BANDA-LARGA;VIVO;RS;05/ago/20;2020;1;;2;2;1;1;1;1;47;7;2;10;10;10;10;8;10;10;10;1;;3;;0;8;10;8;;1;10;1;10;1;10;1;8;2;;;;1;8;10;10;;1;1;1;PORTO ALEGRE;4314902;2;4000;2;7;1;;1,524497128
958356;BANDA-LARGA;VIVO;RS;05/ago/20;2020;1;;2;2;1;1;1;1;41;7;1;3;2;2;5;3;3;0;0;1;;;;0;0;5;8;;1;0;1;0;1;0;1;5;2;;;;1;8;8;5;;1;1;1;PORTO ALEGRE;4314902;1;999997;99;5;1;;1,524497128
967500;BANDA-LARGA;VIVO;SC;05/ago/20;2020;1;;2;2;1;1;2;1;43;7;1;10;10;10;10;10;10;0;10;;;;97;;;;;;2;;2;;2;;2;;2;;;;2;;;;;2;1;1;JOINVILLE;4209102;1;999999;99;6;1;;1,124866094
984132;BANDA-LARGA;VIVO;SP;05/ago/20;2020;1;;2;2;1;1;2;1;43;7;1;3;7;3;4;5;4;5;5;1;;;;0;2;2;7;;1;2;2;;2;;2;;2;;;;2;;;;;2;2;1;OUTROS;9999;1;300;1;5;1;;14,96133461
984332;BANDA-LARGA;VIVO;SP;05/ago/20;2020;1;;2;2;1;1;1;1;39;6;1;10;8;10;10;10;10;8;8;;2;;;;;;;8;2;;2;;2;;2;;2;;;;2;;;;;2;2;2;SÃO PAULO;3550308;2;4000;2;5;1;;14,96133461
6483;BANDA-LARGA;CLARO/NET;AC;06/ago/20;2020;1;;2;2;1;1;1;1;52;8;1;5;5;5;0;0;0;5;0;;2;3;;;;;;0;2;;2;;2;;1;0;2;;;;1;0;0;0;;1;2;2;RIO BRANCO;1200401;1;1500;1;5;1;;0,076348118
9993;BANDA-LARGA;CLARO/NET;AL;06/ago/20;2020;1;;2;2;1;1;1;1;42;7;1;7;6;6;7;7;8;6;7;1;;;;5;6;6;7;;1;0;2;;2;;1;8;2;;;;1;9;9;9;;1;1;1;MACEIÓ;2704302;1;4000;2;7;1;;0,343029426
12045;BANDA-LARGA;CLARO/NET;AL;06/ago/20;2020;1;;2;2;1;1;1;1;29;4;1;5;7;3;5;0;7;0;3;1;2;;;10;0;5;5;5;1;0;2;;1;10;2;;1;10;10;10;2;;;;;2;2;2;MACEIÓ;2704302;2;2500;2;6;1;;0,343029426
12107;BANDA-LARGA;CLARO/NET;AL;06/ago/20;2020;1;;2;2;1;1;2;1;34;5;1;5;6;5;4;5;5;7;6;;2;3;;;;;;7;2;;2;;1;7;1;7;2;;;;2;;;;;2;2;2;MACEIÓ;2704302;2;999997;99;7;1;;0,343029426
30464;BANDA-LARGA;CLARO/NET;BA;06/ago/20;2020;1;;2;2;1;1;1;1;34;5;2;6;8;7;7;5;6;9;7;1;;;;4;8;8;6;;2;;2;;2;;1;7;1;9;9;9;2;;;;;2;1;2;PORTO ALEGRE;4314902;2;13000;5;6;1;;0,511635463
30786;BANDA-LARGA;CLARO/NET;BA;06/ago/20;2020;1;;2;2;1;1;1;1;40;6;2;7;7;5;9;8;8;7;5;;;;97;;;;;;2;;2;;2;;1;8;2;;;;2;;;;;1;1;1;SALVADOR;2927408;1;10000;4;7;1;;0,511635463
31457;BANDA-LARGA;CLARO/NET;BA;06/ago/20;2020;1;;2;2;1;1;2;1;65;8;1;8;8;8;7;9;8;9;9;;;;97;;;;;;2;;2;;2;;2;;2;;;;2;;;;;2;2;1;CAMAÇARI;2905701;3;8000;4;7;2;;0,511635463
41646;BANDA-LARGA;CLARO/NET;CE;06/ago/20;2020;1;;2;2;1;1;1;1;42;7;2;8;6;8;9;9;7;6;5;1;;;;10;8;10;8;;2;;2;;2;;2;;2;;;;2;;;;;1;1;1;FORTALEZA;2304400;2;7000;4;7;1;;0,33047842
41831;BANDA-LARGA;CLARO/NET;CE;06/ago/20;2020;1;;2;2;1;1;1;1;59;8;2;8;7;9;10;9;8;9;9;1;2;;;10;9;10;10;10;2;;1;10;1;4;2;;2;;;;2;;;;;2;1;2;FORTALEZA;2304400;1;10000;4;9;1;;0,33047842
49917;BANDA-LARGA;CLARO/NET;DF;06/ago/20;2020;1;;2;2;1;1;1;1;26;4;2;6;5;1;4;3;5;5;3;1;;;;2;0;0;0;;1;0;2;;2;;2;;2;;;;1;5;6;5;;1;1;1;BRASÍLIA;5300108;3;999997;4;7;1;;1,51406594
49937;BANDA-LARGA;CLARO/NET;DF;06/ago/20;2020;1;;2;2;1;1;1;1;67;8;2;6;8;5;7;6;7;7;8;1;2;;;7;8;9;8;7;1;8;1;7;1;8;1;8;2;;;;2;;;;;2;1;1;BRASÍLIA;5300108;2;999997;5;7;3;;1,51406594
50523;BANDA-LARGA;CLARO/NET;DF;06/ago/20;2020;1;;2;2;1;1;1;1;68;8;2;7;7;6;8;6;8;8;8;1;;;;7;7;8;8;;1;8;1;7;1;8;2;;2;;;;1;8;8;8;;1;2;1;BRASÍLIA;5300108;1;14000;5;9;1;;1,51406594
50655;BANDA-LARGA;CLARO/NET;DF;06/ago/20;2020;1;;2;2;1;1;1;1;75;9;2;8;8;7;8;9;8;8;6;;;3;;;;;;;2;;2;;2;;1;8;1;8;8;7;2;;;;;1;2;1;BRASÍLIA;5300108;2;20000;5;7;1;;1,51406594
50811;BANDA-LARGA;CLARO/NET;DF;06/ago/20;2020;1;;2;2;1;1;1;1;40;6;2;7;8;8;7;6;7;8;8;1;;;;6;7;8;9;;2;;2;;2;;1;8;2;;;;2;;;;;1;2;1;BRASÍLIA;5300108;1;5000;3;5;1;;1,51406594
51213;BANDA-LARGA;CLARO/NET;DF;06/ago/20;2020;1;;2;2;1;1;1;1;32;5;2;6;6;3;7;2;3;7;8;1;2;;;4;8;6;5;7;2;;2;;2;;1;3;2;;;;1;4;9;9;;1;2;1;BRASÍLIA;5300108;2;8000;4;7;1;;1,51406594
52131;BANDA-LARGA;CLARO/NET;DF;06/ago/20;2020;1;;2;2;1;1;2;1;41;7;1;8;10;9;7;7;8;10;10;;;;97;;;;;;2;;2;;2;;2;;2;;;;2;;;;;1;1;1;BRASÍLIA;5300108;1;17000;5;7;1;;1,51406594
72028;BANDA-LARGA;CLARO/NET;GO;06/ago/20;2020;1;;2;2;1;1;1;1;24;3;2;5;9;0;8;8;8;0;9;1;;;;5;2;9;9;;1;2;1;5;2;;2;;2;;;;2;;;;;2;2;2;ANÁPOLIS;5201108;99;999997;99;5;3;;0,800542161
73257;BANDA-LARGA;CLARO/NET;GO;06/ago/20;2020;1;;2;2;1;1;1;1;43;7;1;0;10;0;0;0;0;0;10;;2;;;;;;;0;2;;2;;2;;1;0;2;;;;2;;;;;2;2;2;GOIÂNIA;5208707;1;3000;2;4;1;;0,800542161
81327;BANDA-LARGA;CLARO/NET;MA;06/ago/20;2020;1;;2;2;1;1;1;1;42;7;1;10;10;10;10;10;10;10;10;1;;;;9;8;8;10;;1;8;2;;2;;2;;2;;;;2;;;;;2;1;2;IMPERATRIZ;2105302;2;2000;1;6;1;;0,30203225
93553;BANDA-LARGA;CLARO/NET;MG;06/ago/20;2020;1;;2;2;1;1;2;1;34;5;1;7;7;6;6;7;7;6;7;1;2;;;7;7;8;8;8;2;;2;;2;;1;8;2;;;;1;9;9;9;;1;2;1;CONTAGEM;3118601;1;3000;2;5;1;;2,41303017
94956;BANDA-LARGA;CLARO/NET;MG;06/ago/20;2020;1;;2;2;1;1;1;1;59;8;2;4;8;4;4;2;7;9;9;1;;;;8;2;10;8;;2;;2;;2;;1;1;2;;;;1;99;9;1;;1;2;1;BRUMADINHO;3109006;2;999997;99;7;1;;2,41303017
95177;BANDA-LARGA;CLARO/NET;MG;06/ago/20;2020;1;;2;2;1;1;1;1;44;7;1;9;9;8;8;7;10;9;9;1;;;;7;7;8;8;;1;8;1;8;1;8;2;;2;;;;2;;;;;2;2;2;BELO HORIZONTE;3106200;2;4000;2;7;1;;2,41303017
104351;BANDA-LARGA;CLARO/NET;MS;06/ago/20;2020;1;;2;2;1;1;2;1;70;8;1;8;8;7;7;8;8;8;9;;;3;;;;;;;2;;2;;2;;2;;2;;;;2;;;;;1;1;1;CAMPO GRANDE;5002704;3;999997;1;3;1;;0,448520949
137021;BANDA-LARGA;CLARO/NET;PB;06/ago/20;2020;1;;2;2;1;1;1;1;61;8;1;8;7;9;10;10;9;8;10;1;;;;7;7;7;7;;1;8;1;9;1;8;2;;2;;;;2;;;;;1;2;1;JOÃO PESSOA;2507507;1;4000;2;7;1;;0,397971582
146959;BANDA-LARGA;CLARO/NET;PE;06/ago/20;2020;1;;2;2;1;1;1;1;59;8;1;5;6;4;5;3;7;0;4;1;2;;;0;0;2;2;0;1;0;1;0;1;0;1;4;1;0;1;6;1;0;0;4;;2;2;1;RECIFE;2611606;1;15000;5;9;1;;0,454021016
147498;BANDA-LARGA;CLARO/NET;PE;06/ago/20;2020;1;;2;2;1;1;1;1;57;8;2;2;1;1;4;5;2;7;7;1;;;;2;3;5;3;;1;3;1;1;2;;1;3;2;;;;2;;;;;2;2;1;RECIFE;2611606;1;7000;4;7;1;;0,454021016
156235;BANDA-LARGA;CLARO/NET;PI;06/ago/20;2020;1;;2;2;1;1;1;1;43;7;2;8;7;8;9;9;8;7;7;1;;;;7;8;7;7;;2;;1;8;1;7;1;8;2;;;;2;;;;;1;1;1;TERESINA;2211001;2;999997;99;7;1;;0,173615161
166314;BANDA-LARGA;CLARO/NET;PR;06/ago/20;2020;1;;2;2;1;1;1;1;46;7;1;5;2;0;2;2;5;0;5;1;;;;8;5;8;8;;1;0;2;;2;;1;5;2;;;;1;2;8;8;;2;2;1;LONDRINA;4113700;2;3000;2;5;1;;2,176868465
175019;BANDA-LARGA;CLARO/NET;RJ;06/ago/20;2020;1;;2;2;1;1;1;1;36;6;1;10;10;10;10;10;10;7;7;1;;;;6;9;6;8;;1;10;1;8;1;8;1;10;2;;;;2;;;;;1;2;2;NITERÓI;3303302;2;2000;1;5;1;;5,355997357
185834;BANDA-LARGA;CLARO/NET;RN;06/ago/20;2020;1;;2;2;1;1;1;1;35;5;1;10;10;10;10;9;8;10;9;1;;;;8;9;10;9;;1;10;1;9;2;;2;;2;;;;2;;;;;1;2;1;NATAL;2408102;1;999997;99;9;1;;0,333738666
194894;BANDA-LARGA;CLARO/NET;RO;06/ago/20;2020;1;;2;2;1;1;1;1;51;8;2;10;10;10;10;9;10;6;6;1;2;;;7;7;10;10;10;1;8;2;;2;;2;;2;;;;2;;;;;2;1;2;PORTO VELHO;1100205;2;8000;4;6;1;;0,071185672
234571;BANDA-LARGA;CLARO/NET;SP;06/ago/20;2020;1;;2;2;1;1;1;1;51;8;2;5;3;5;5;5;8;4;4;1;;;;2;2;6;6;;2;;2;;2;;1;5;2;;;;2;;;;;1;2;1;OSASCO;3534401;3;3000;2;7;1;;19,63292645
245678;BANDA-LARGA;CLARO/NET;TO;06/ago/20;2020;1;;2;2;1;1;1;1;60;8;2;0;5;5;5;3;3;5;5;;2;3;;;;;;7;2;;2;;2;;1;7;2;;;;1;7;8;8;;2;1;1;PALMAS;1721000;2;999997;1;7;1;;0,06265625
245899;BANDA-LARGA;CLARO/NET;TO;06/ago/20;2020;1;;2;2;1;1;1;1;45;7;1;6;8;8;8;8;8;6;9;1;2;;;9;10;10;10;10;2;;2;;2;;1;10;2;;;;2;;;;;1;2;1;PALMAS;1721000;1;999997;1;7;3;;0,06265625
255551;BANDA-LARGA;ALGAR;GO;06/ago/20;2020;1;;2;2;1;1;1;1;43;7;2;0;0;0;2;0;0;0;8;1;;;;0;0;0;0;;1;5;2;;1;0;1;0;2;;;;1;0;5;0;;2;2;1;ITUMBIARA;5211503;2;3000;2;7;1;;0,082942386
255761;BANDA-LARGA;ALGAR;GO;06/ago/20;2020;1;;2;2;1;1;2;1;54;8;1;9;9;9;9;8;8;8;9;1;2;3;;8;8;7;9;8;2;;2;;2;;2;;2;;;;2;;;;;2;2;1;ITUMBIARA;5211503;1;999997;1;5;3;;0,082942386
265698;BANDA-LARGA;ALGAR;MG;06/ago/20;2020;1;;2;2;1;1;1;1;30;4;2;5;5;10;3;5;5;5;5;1;;3;;6;5;10;5;;2;;2;;2;;1;5;2;;;;1;5;10;7;;2;1;1;UBERLÂNDIA;3170206;2;3500;2;4;1;;1,720490595
265736;BANDA-LARGA;ALGAR;MG;06/ago/20;2020;1;;2;2;1;1;1;1;57;8;1;8;9;9;8;7;7;8;10;1;2;;;4;8;6;8;6;2;;2;;2;;2;;1;4;10;10;2;;;;;2;2;1;UBERLÂNDIA;3170206;2;4000;2;5;1;;1,720490595
